Nome,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Pedicularis Hirsuta, Lavanda, Melissa",0,0,
"Pedicularis Hirsuta, Lavanda, Menta piperita",0,0,
"Pedicularis Hirsuta, Lavanda, Mulungu",0,0,
"Pedicularis Hirsuta, Lavanda, Rosa di Damasco",0,0,
"Pedicularis Hirsuta, Lavanda, Skullcap",0,0,
"Pedicularis Hirsuta, Lavanda, Valeriana",0,0,
"Pedicularis Hirsuta, Menta piperita, Kava",0,0,
"Pedicularis Hirsuta, Menta piperita, Loto Blu",0,0,
"Pedicularis Hirsuta, Menta piperita, Loto Rosa",0,0,
"Pedicularis Hirsuta, Menta piperita, Marihuanilla",0,0,
"Pedicularis Hirsuta, Menta piperita, Melissa",0,0,
"Pedicularis Hirsuta, Menta piperita, Mulungu",0,0,
"Pedicularis Hirsuta, Menta piperita, Rosa di Damasco",0,0,
"Pedicularis Hirsuta, Menta piperita, Skullcap",0,0,
"Pedicularis Hirsuta, Menta piperita, Valeriana",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Kava",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Loto Blu",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Loto Rosa",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Marihuanilla",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Melissa",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Mulungu",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Skullcap",0,0,
"Pedicularis Hirsuta, Rosa di Damasco, Valeriana",0,0,
"Kava, Bucce Arancia, Galanga",0,0,
"Kava, Bucce Arancia, Lavanda",0,0,
"Kava, Bucce Arancia, Loto Blu",0,0,
"Kava, Bucce Arancia, Loto Rosa",0,0,
"Kava, Bucce Arancia, Marihuanilla",0,0,
"Kava, Bucce Arancia, Melissa",0,0,
"Kava, Bucce Arancia, Menta piperita",0,0,
"Kava, Bucce Arancia, Mulungu",0,0,
"Kava, Bucce Arancia, Rosa di Damasco",0,0,
"Kava, Bucce Arancia, Skullcap",0,0,
"Kava, Bucce Arancia, Valeriana",0,0,
"Kava, Galanga, Lavanda",0,0,
"Kava, Galanga, Loto Blu",0,0,
"Kava, Galanga, Loto Rosa",0,0,
"Kava, Galanga, Marihuanilla",0,0,
"Kava, Galanga, Melissa",0,0,
"Kava, Galanga, Menta piperita",0,0,
"Kava, Galanga, Mulungu",0,0,
"Kava, Galanga, Rosa di Damasco",0,0,
"Kava, Galanga, Skullcap",0,0,
"Kava, Galanga, Valeriana",0,0,
"Kava, Lavanda, Loto Blu",0,0,
"Kava, Lavanda, Loto Rosa",0,0,
"Kava, Lavanda, Marihuanilla",0,0,
"Kava, Lavanda, Melissa",0,0,
"Kava, Lavanda, Menta piperita",0,0,
"Kava, Lavanda, Mulungu",0,0,
"Kava, Lavanda, Rosa di Damasco",0,0,
"Kava, Lavanda, Skullcap",0,0,
"Kava, Lavanda, Valeriana",0,0,
"Kava, Menta piperita, Loto Blu",0,0,
"Kava, Menta piperita, Loto Rosa",0,0,
"Kava, Menta piperita, Marihuanilla",0,0,
"Kava, Menta piperita, Melissa",0,0,
"Kava, Menta piperita, Mulungu",0,0,
"Kava, Menta piperita, Rosa di Damasco",0,0,
"Kava, Menta piperita, Skullcap",0,0,
"Kava, Menta piperita, Valeriana",0,0,
"Kava, Rosa di Damasco, Loto Blu",0,0,
"Kava, Rosa di Damasco, Loto Rosa",0,0,
"Kava, Rosa di Damasco, Marihuanilla",0,0,
"Kava, Rosa di Damasco, Melissa",0,0,
"Kava, Rosa di Damasco, Mulungu",0,0,
"Kava, Rosa di Damasco, Skullcap",0,0,
"Kava, Rosa di Damasco, Valeriana",0,0,
"Loto Blu, Bucce Arancia, Galanga",0,0,
"Loto Blu, Bucce Arancia, Lavanda",0,0,
"Loto Blu, Bucce Arancia, Loto Rosa",0,0,
"Loto Blu, Bucce Arancia, Marihuanilla",0,0,
"Loto Blu, Bucce Arancia, Melissa",0,0,
"Loto Blu, Bucce Arancia, Menta piperita",0,0,
"Loto Blu, Bucce Arancia, Mulungu",0,0,
"Loto Blu, Bucce Arancia, Rosa di Damasco",0,0,
"Loto Blu, Bucce Arancia, Skullcap",0,0,
"Loto Blu, Bucce Arancia, Valeriana",0,0,
"Loto Blu, Galanga, Lavanda",0,0,
"Loto Blu, Galanga, Loto Rosa",0,0,
"Loto Blu, Galanga, Marihuanilla",0,0,
"Loto Blu, Galanga, Melissa",0,0,
"Loto Blu, Galanga, Menta piperita",0,0,
"Loto Blu, Galanga, Mulungu",0,0,
"Loto Blu, Galanga, Rosa di Damasco",0,0,
"Loto Blu, Galanga, Skullcap",0,0,
"Loto Blu, Galanga, Valeriana",0,0,
"Loto Blu, Lavanda, Loto Rosa",0,0,
"Loto Blu, Lavanda, Marihuanilla",0,0,
"Loto Blu, Lavanda, Melissa",0,0,
"Loto Blu, Lavanda, Menta piperita",0,0,
"Loto Blu, Lavanda, Mulungu",0,0,
"Loto Blu, Lavanda, Rosa di Damasco",0,0,
"Loto Blu, Lavanda, Skullcap",0,0,
"Loto Blu, Lavanda, Valeriana",0,0,
"Loto Blu, Menta piperita, Loto Rosa",0,0,
"Loto Blu, Menta piperita, Marihuanilla",0,0,
"Loto Blu, Menta piperita, Melissa",0,0,
"Loto Blu, Menta piperita, Mulungu",0,0,
"Loto Blu, Menta piperita, Rosa di Damasco",0,0,
"Loto Blu, Menta piperita, Skullcap",0,0,
"Loto Blu, Menta piperita, Valeriana",0,0,
"Loto Blu, Rosa di Damasco, Loto Rosa",0,0,
"Loto Blu, Rosa di Damasco, Marihuanilla",0,0,
"Loto Blu, Rosa di Damasco, Melissa",0,0,
"Loto Blu, Rosa di Damasco, Mulungu",0,0,
"Loto Blu, Rosa di Damasco, Skullcap",0,0,
"Loto Blu, Rosa di Damasco, Valeriana",0,0,
"Loto Rosa, Bucce Arancia, Galanga",0,0,
"Loto Rosa, Bucce Arancia, Lavanda",0,0,
"Loto Rosa, Bucce Arancia, Marihuanilla",0,0,
"Loto Rosa, Bucce Arancia, Melissa",0,0,
"Loto Rosa, Bucce Arancia, Menta piperita",0,0,
"Loto Rosa, Bucce Arancia, Mulungu",0,0,
"Loto Rosa, Bucce Arancia, Rosa di Damasco",0,0,
"Loto Rosa, Bucce Arancia, Skullcap",0,0,
"Loto Rosa, Bucce Arancia, Valeriana",0,0,
"Loto Rosa, Galanga, Lavanda",0,0,
"Loto Rosa, Galanga, Marihuanilla",0,0,
"Loto Rosa, Galanga, Melissa",0,0,
"Loto Rosa, Galanga, Menta piperita",0,0,
"Loto Rosa, Galanga, Mulungu",0,0,
"Loto Rosa, Galanga, Rosa di Damasco",0,0,
"Loto Rosa, Galanga, Skullcap",0,0,
"Loto Rosa, Galanga, Valeriana",0,0,
"Loto Rosa, Lavanda, Marihuanilla",0,0,
"Loto Rosa, Lavanda, Melissa",0,0,
"Loto Rosa, Lavanda, Menta piperita",0,0,
"Loto Rosa, Lavanda, Mulungu",0,0,
"Loto Rosa, Lavanda, Rosa di Damasco",0,0,
"Loto Rosa, Lavanda, Skullcap",0,0,
"Loto Rosa, Lavanda, Valeriana",0,0,
"Loto Rosa, Menta piperita, Marihuanilla",0,0,
"Loto Rosa, Menta piperita, Melissa",0,0,
"Loto Rosa, Menta piperita, Mulungu",0,0,
"Loto Rosa, Menta piperita, Rosa di Damasco",0,0,
"Loto Rosa, Menta piperita, Skullcap",0,0,
"Loto Rosa, Menta piperita, Valeriana",0,0,
"Loto Rosa, Rosa di Damasco, Marihuanilla",0,0,
"Loto Rosa, Rosa di Damasco, Melissa",0,0,
"Loto Rosa, Rosa di Damasco, Mulungu",0,0,
"Loto Rosa, Rosa di Damasco, Skullcap",0,0,
"Loto Rosa, Rosa di Damasco, Valeriana",0,0,
"Marihuanilla, Bucce Arancia, Galanga",0,0,
"Marihuanilla, Bucce Arancia, Lavanda",0,0,
"Marihuanilla, Bucce Arancia, Melissa",0,0,
"Marihuanilla, Bucce Arancia, Menta piperita",0,0,
"Marihuanilla, Bucce Arancia, Mulungu",0,0,
"Marihuanilla, Bucce Arancia, Rosa di Damasco",0,0,
"Marihuanilla, Bucce Arancia, Skullcap",0,0,
"Marihuanilla, Bucce Arancia, Valeriana",0,0,
"Marihuanilla, Galanga, Lavanda",0,0,
"Marihuanilla, Galanga, Melissa",0,0,
"Marihuanilla, Galanga, Menta piperita",0,0,
"Marihuanilla, Galanga, Mulungu",0,0,
"Marihuanilla, Galanga, Rosa di Damasco",0,0,
"Marihuanilla, Galanga, Skullcap",0,0,
"Marihuanilla, Galanga, Valeriana",0,0,
"Marihuanilla, Lavanda, Melissa",0,0,
"Marihuanilla, Lavanda, Menta piperita",0,0,
"Marihuanilla, Lavanda, Mulungu",0,0,
"Marihuanilla, Lavanda, Rosa di Damasco",0,0,
"Marihuanilla, Lavanda, Skullcap",0,0,
"Marihuanilla, Lavanda, Valeriana",0,0,
"Marihuanilla, Menta piperita, Melissa",0,0,
"Marihuanilla, Menta piperita, Mulungu",0,0,
"Marihuanilla, Menta piperita, Rosa di Damasco",0,0,
"Marihuanilla, Menta piperita, Skullcap",0,0,
"Marihuanilla, Menta piperita, Valeriana",0,0,
"Marihuanilla, Rosa di Damasco, Melissa",0,0,
"Marihuanilla, Rosa di Damasco, Mulungu",0,0,
"Marihuanilla, Rosa di Damasco, Skullcap",0,0,
"Marihuanilla, Rosa di Damasco, Valeriana",0,0,
"Melissa, Bucce Arancia, Galanga",0,0,
"Melissa, Bucce Arancia, Lavanda",0,0,
"Melissa, Bucce Arancia, Menta piperita",0,0,
"Melissa, Bucce Arancia, Mulungu",0,0,
"Melissa, Bucce Arancia, Rosa di Damasco",0,0,
"Melissa, Bucce Arancia, Skullcap",0,0,
"Melissa, Bucce Arancia, Valeriana",0,0,
"Melissa, Galanga, Lavanda",0,0,
"Melissa, Galanga, Menta piperita",0,0,
"Melissa, Galanga, Mulungu",0,0,
"Melissa, Galanga, Rosa di Damasco",0,0,
"Melissa, Galanga, Skullcap",0,0,
"Melissa, Galanga, Valeriana",0,0,
"Melissa, Lavanda, Menta piperita",0,0,
"Melissa, Lavanda, Mulungu",0,0,
"Melissa, Lavanda, Rosa di Damasco",0,0,
"Melissa, Lavanda, Skullcap",0,0,
"Melissa, Lavanda, Valeriana",0,0,
"Melissa, Menta piperita, Mulungu",0,0,
"Melissa, Menta piperita, Rosa di Damasco",0,0,
"Melissa, Menta piperita, Skullcap",0,0,
"Melissa, Menta piperita, Valeriana",0,0,
"Melissa, Rosa di Damasco, Mulungu",0,0,
"Melissa, Rosa di Damasco, Skullcap",0,0,
"Melissa, Rosa di Damasco, Valeriana",0,0,
"Mulungu, Bucce Arancia, Galanga",0,0,
"Mulungu, Bucce Arancia, Lavanda",0,0,
"Mulungu, Bucce Arancia, Menta piperita",0,0,
"Mulungu, Bucce Arancia, Rosa di Damasco",0,0,
"Mulungu, Bucce Arancia, Skullcap",0,0,
"Mulungu, Bucce Arancia, Valeriana",0,0,
"Mulungu, Galanga, Lavanda",0,0,
"Mulungu, Galanga, Menta piperita",0,0,
"Mulungu, Galanga, Rosa di Damasco",0,0,
"Mulungu, Galanga, Skullcap",0,0,
"Mulungu, Galanga, Valeriana",0,0,
"Mulungu, Lavanda, Menta piperita",0,0,
"Mulungu, Lavanda, Rosa di Damasco",0,0,
"Mulungu, Lavanda, Skullcap",0,0,
"Mulungu, Lavanda, Valeriana",0,0,
"Mulungu, Menta piperita, Rosa di Damasco",0,0,
"Mulungu, Menta piperita, Skullcap",0,0,
"Mulungu, Menta piperita, Valeriana",0,0,
"Mulungu, Rosa di Damasco, Skullcap",0,0,
"Mulungu, Rosa di Damasco, Valeriana",0,0,
"Skullcap, Bucce Arancia, Galanga",0,0,
"Skullcap, Bucce Arancia, Lavanda",0,0,
"Skullcap, Bucce Arancia, Menta piperita",0,0,
"Skullcap, Bucce Arancia, Rosa di Damasco",0,0,
"Skullcap, Bucce Arancia, Valeriana",0,0,
"Skullcap, Galanga, Lavanda",0,0,
"Skullcap, Galanga, Menta piperita",0,0,
"Skullcap, Galanga, Rosa di Damasco",0,0,
"Skullcap, Galanga, Valeriana",0,0,
"Skullcap, Lavanda, Menta piperita",0,0,
"Skullcap, Lavanda, Rosa di Damasco",0,0,
"Skullcap, Lavanda, Valeriana",0,0,
"Skullcap, Menta piperita, Rosa di Damasco",0,0,
"Skullcap, Menta piperita, Valeriana",0,0,
"Skullcap, Rosa di Damasco, Valeriana",0,0,
"Valeriana, Bucce Arancia, Galanga",0,0,
"Valeriana, Bucce Arancia, Lavanda",0,0,
"Valeriana, Bucce Arancia, Menta piperita",0,0,
"Valeriana, Bucce Arancia, Rosa di Damasco",0,0,
"Valeriana, Galanga, Lavanda",0,0,
"Valeriana, Galanga, Menta piperita",0,0,
"Valeriana, Galanga, Rosa di Damasco",0,0,
"Valeriana, Lavanda, Menta piperita",0,0,
"Valeriana, Lavanda, Rosa di Damasco",0,0,
"Valeriana, Menta piperita, Rosa di Damasco",0,0,
"Calendula, Bucce Arancia",0,0,
"Calendula, Galanga",0,0,
"Calendula, Lavanda",0,0,
"Calendula, Menta piperita",0,0,
"Calendula, Rosa di Damasco",0,0,
"Edera, Bucce Arancia",0,0,
"Edera, Galanga",0,0,
"Edera, Lavanda",0,0,
"Edera, Menta piperita",0,0,
"Edera, Rosa di Damasco",0,0,
"Iperico, Bucce Arancia",0,0,
"Iperico, Galanga",0,0,
"Iperico, Lavanda",0,0,
"Iperico, Menta piperita",0,0,
"Iperico, Rosa di Damasco",0,0,
"Spirulina, Bucce Arancia",0,0,
"Spirulina, Galanga",0,0,
"Spirulina, Lavanda",0,0,
"Spirulina, Menta piperita",0,0,
"Spirulina, Rosa di Damasco",0,0,
"Pau D'Arco, Bucce Arancia",0,0,
"Pau D'Arco, Galanga",0,0,
"Pau D'Arco, Lavanda",0,0,
"Pau D'Arco, Menta piperita",0,0,
"Pau D'Arco, Rosa di Damasco",0,0,
"Verbasco, Bucce Arancia",0,0,
"Verbasco, Galanga",0,0,
"Verbasco, Lavanda",0,0,
"Verbasco, Menta piperita",0,0,
"Verbasco, Rosa di Damasco",0,0,
"Calendula, Bucce Arancia, Edera",0,0,
"Calendula, Bucce Arancia, Galanga",0,0,
"Calendula, Bucce Arancia, Iperico",0,0,
"Calendula, Bucce Arancia, Lavanda",0,0,
"Calendula, Bucce Arancia, Menta piperita",0,0,
"Calendula, Bucce Arancia, Pau D'Arco",0,0,
"Calendula, Bucce Arancia, Rosa di Damasco",0,0,
"Calendula, Bucce Arancia, Spirulina",0,0,
"Calendula, Bucce Arancia, Verbasco",0,0,
"Calendula, Galanga, Edera",0,0,
"Calendula, Galanga, Iperico",0,0,
"Calendula, Galanga, Lavanda",0,0,
"Calendula, Galanga, Menta piperita",0,0,
"Calendula, Galanga, Pau D'Arco",0,0,
"Calendula, Galanga, Rosa di Damasco",0,0,
"Calendula, Galanga, Spirulina",0,0,
"Calendula, Galanga, Verbasco",0,0,
"Calendula, Lavanda, Edera",0,0,
"Calendula, Lavanda, Iperico",0,0,
"Calendula, Lavanda, Menta piperita",0,0,
"Calendula, Lavanda, Pau D'Arco",0,0,
"Calendula, Lavanda, Rosa di Damasco",0,0,
"Calendula, Lavanda, Spirulina",0,0,
"Calendula, Lavanda, Verbasco",0,0,
"Calendula, Menta piperita, Edera",0,0,
"Calendula, Menta piperita, Iperico",0,0,
"Calendula, Menta piperita, Pau D'Arco",0,0,
"Calendula, Menta piperita, Rosa di Damasco",0,0,
"Calendula, Menta piperita, Spirulina",0,0,
"Calendula, Menta piperita, Verbasco",0,0,
"Calendula, Rosa di Damasco, Edera",0,0,
"Calendula, Rosa di Damasco, Iperico",0,0,
"Calendula, Rosa di Damasco, Pau D'Arco",0,0,
"Calendula, Rosa di Damasco, Spirulina",0,0,
"Calendula, Rosa di Damasco, Verbasco",0,0,
"Edera, Bucce Arancia, Galanga",0,0,
"Edera, Bucce Arancia, Iperico",0,0,
"Edera, Bucce Arancia, Lavanda",0,0,
"Edera, Bucce Arancia, Menta piperita",0,0,
"Edera, Bucce Arancia, Pau D'Arco",0,0,
"Edera, Bucce Arancia, Rosa di Damasco",0,0,
"Edera, Bucce Arancia, Spirulina",0,0,
"Edera, Bucce Arancia, Verbasco",0,0,
"Edera, Galanga, Iperico",0,0,
"Edera, Galanga, Lavanda",0,0,
"Edera, Galanga, Menta piperita",0,0,
"Edera, Galanga, Pau D'Arco",0,0,
"Edera, Galanga, Rosa di Damasco",0,0,
"Edera, Galanga, Spirulina",0,0,
"Edera, Galanga, Verbasco",0,0,
"Edera, Lavanda, Iperico",0,0,
"Edera, Lavanda, Menta piperita",0,0,
"Edera, Lavanda, Pau D'Arco",0,0,
"Edera, Lavanda, Rosa di Damasco",0,0,
"Edera, Lavanda, Spirulina",0,0,
"Edera, Lavanda, Verbasco",0,0,
"Edera, Menta piperita, Iperico",0,0,
"Edera, Menta piperita, Pau D'Arco",0,0,
"Edera, Menta piperita, Rosa di Damasco",0,0,
"Edera, Menta piperita, Spirulina",0,0,
"Edera, Menta piperita, Verbasco",0,0,
"Edera, Rosa di Damasco, Iperico",0,0,
"Edera, Rosa di Damasco, Pau D'Arco",0,0,
"Edera, Rosa di Damasco, Spirulina",0,0,
"Edera, Rosa di Damasco, Verbasco",0,0,
"Iperico, Bucce Arancia, Galanga",0,0,
"Iperico, Bucce Arancia, Lavanda",0,0,
"Iperico, Bucce Arancia, Menta piperita",0,0,
"Iperico, Bucce Arancia, Pau D'Arco",0,0,
"Iperico, Bucce Arancia, Rosa di Damasco",0,0,
"Iperico, Bucce Arancia, Spirulina",0,0,
"Iperico, Bucce Arancia, Verbasco",0,0,
"Iperico, Galanga, Lavanda",0,0,
"Iperico, Galanga, Menta piperita",0,0,
"Iperico, Galanga, Pau D'Arco",0,0,
"Iperico, Galanga, Rosa di Damasco",0,0,
"Iperico, Galanga, Spirulina",0,0,
"Iperico, Galanga, Verbasco",0,0,
"Iperico, Lavanda, Menta piperita",0,0,
"Iperico, Lavanda, Pau D'Arco",0,0,
"Iperico, Lavanda, Rosa di Damasco",0,0,
"Iperico, Lavanda, Spirulina",0,0,
"Iperico, Lavanda, Verbasco",0,0,
"Iperico, Menta piperita, Pau D'Arco",0,0,
"Iperico, Menta piperita, Rosa di Damasco",0,0,
"Iperico, Menta piperita, Spirulina",0,0,
"Iperico, Menta piperita, Verbasco",0,0,
"Iperico, Rosa di Damasco, Pau D'Arco",0,0,
"Iperico, Rosa di Damasco, Spirulina",0,0,
"Iperico, Rosa di Damasco, Verbasco",0,0,
"Spirulina, Bucce Arancia, Galanga",0,0,
"Spirulina, Bucce Arancia, Lavanda",0,0,
"Spirulina, Bucce Arancia, Menta piperita",0,0,
"Spirulina, Bucce Arancia, Pau D'Arco",0,0,
"Spirulina, Bucce Arancia, Rosa di Damasco",0,0,
"Spirulina, Bucce Arancia, Verbasco",0,0,
"Spirulina, Galanga, Lavanda",0,0,
"Spirulina, Galanga, Menta piperita",0,0,
"Spirulina, Galanga, Pau D'Arco",0,0,
"Spirulina, Galanga, Rosa di Damasco",0,0,
"Spirulina, Galanga, Verbasco",0,0,
"Spirulina, Lavanda, Menta piperita",0,0,
"Spirulina, Lavanda, Pau D'Arco",0,0,
"Spirulina, Lavanda, Rosa di Damasco",0,0,
"Spirulina, Lavanda, Verbasco",0,0,
"Spirulina, Menta piperita, Pau D'Arco",0,0,
"Spirulina, Menta piperita, Rosa di Damasco",0,0,
"Spirulina, Menta piperita, Verbasco",0,0,
"Spirulina, Rosa di Damasco, Pau D'Arco",0,0,
"Spirulina, Rosa di Damasco, Verbasco",0,0,
"Pau D'Arco, Bucce Arancia, Galanga",0,0,
"Pau D'Arco, Bucce Arancia, Lavanda",0,0,
"Pau D'Arco, Bucce Arancia, Menta piperita",0,0,
"Pau D'Arco, Bucce Arancia, Rosa di Damasco",0,0,
"Pau D'Arco, Bucce Arancia, Verbasco",0,0,
"Pau D'Arco, Galanga, Lavanda",0,0,
"Pau D'Arco, Galanga, Menta piperita",0,0,
"Pau D'Arco, Galanga, Rosa di Damasco",0,0,
"Pau D'Arco, Galanga, Verbasco",0,0,
"Pau D'Arco, Lavanda, Menta piperita",0,0,
"Pau D'Arco, Lavanda, Rosa di Damasco",0,0,
"Pau D'Arco, Lavanda, Verbasco",0,0,
"Pau D'Arco, Menta piperita, Rosa di Damasco",0,0,
"Pau D'Arco, Menta piperita, Verbasco",0,0,
"Pau D'Arco, Rosa di Damasco, Verbasco",0,0,
"Verbasco, Bucce Arancia, Galanga",0,0,
"Verbasco, Bucce Arancia, Lavanda",0,0,
"Verbasco, Bucce Arancia, Menta piperita",0,0,
"Verbasco, Bucce Arancia, Rosa di Damasco",0,0,
"Verbasco, Galanga, Lavanda",0,0,
"Verbasco, Galanga, Menta piperita",0,0,
"Verbasco, Galanga, Rosa di Damasco",0,0,
"Verbasco, Lavanda, Menta piperita",0,0,
"Verbasco, Lavanda, Rosa di Damasco",0,0,
"Verbasco, Menta piperita, Rosa di Damasco",0,0,
