0,Voto_Effetto,Voto_Sapore,Caratteristiche Principali
"Damiana, Melissa, Valeriana",0,0,
"Damiana, Mulungu, Akuamma",0,0,
"Damiana, Mulungu, Artemisia",0,0,
"Damiana, Mulungu, Biancospino",0,0,
"Damiana, Mulungu, Camomilla",0,0,
"Damiana, Mulungu, Coda di Leone",0,0,
"Damiana, Mulungu, Corydalis",0,0,
"Damiana, Mulungu, Gelsomino",0,0,
"Damiana, Mulungu, Kava",0,0,
"Damiana, Mulungu, Lattuga Selvatica",0,0,
"Damiana, Mulungu, Loto Blu",0,0,
"Damiana, Mulungu, Loto Rosa",0,0,
"Damiana, Mulungu, Marihuanilla",0,0,
"Damiana, Mulungu, Melissa",0,0,
"Damiana, Mulungu, Papavero Selvatico",0,0,
"Damiana, Mulungu, Papavero della california",0,0,
"Damiana, Mulungu, Pedicularis Hirsuta",0,0,
"Damiana, Mulungu, Skullcap",0,0,
"Damiana, Mulungu, Valeriana",0,0,
"Damiana, Papavero Selvatico, Akuamma",0,0,
"Damiana, Papavero Selvatico, Artemisia",0,0,
"Damiana, Papavero Selvatico, Biancospino",0,0,
"Damiana, Papavero Selvatico, Camomilla",0,0,
"Damiana, Papavero Selvatico, Coda di Leone",0,0,
"Damiana, Papavero Selvatico, Corydalis",0,0,
"Damiana, Papavero Selvatico, Gelsomino",0,0,
"Damiana, Papavero Selvatico, Kava",0,0,
"Damiana, Papavero Selvatico, Lattuga Selvatica",0,0,
"Damiana, Papavero Selvatico, Loto Blu",0,0,
"Damiana, Papavero Selvatico, Loto Rosa",0,0,
"Damiana, Papavero Selvatico, Marihuanilla",0,0,
"Damiana, Papavero Selvatico, Melissa",0,0,
"Damiana, Papavero Selvatico, Mulungu",0,0,
"Damiana, Papavero Selvatico, Papavero della california",0,0,
"Damiana, Papavero Selvatico, Pedicularis Hirsuta",0,0,
"Damiana, Papavero Selvatico, Skullcap",0,0,
"Damiana, Papavero Selvatico, Valeriana",0,0,
"Damiana, Papavero della california, Akuamma",0,0,
"Damiana, Papavero della california, Artemisia",0,0,
"Damiana, Papavero della california, Biancospino",0,0,
"Damiana, Papavero della california, Camomilla",0,0,
"Damiana, Papavero della california, Coda di Leone",0,0,
"Damiana, Papavero della california, Corydalis",0,0,
"Damiana, Papavero della california, Gelsomino",0,0,
"Damiana, Papavero della california, Kava",0,0,
"Damiana, Papavero della california, Lattuga Selvatica",0,0,
"Damiana, Papavero della california, Loto Blu",0,0,
"Damiana, Papavero della california, Loto Rosa",0,0,
"Damiana, Papavero della california, Marihuanilla",0,0,
"Damiana, Papavero della california, Melissa",0,0,
"Damiana, Papavero della california, Mulungu",0,0,
"Damiana, Papavero della california, Papavero Selvatico",0,0,
"Damiana, Papavero della california, Pedicularis Hirsuta",0,0,
"Damiana, Papavero della california, Skullcap",0,0,
"Damiana, Papavero della california, Valeriana",0,0,
"Damiana, Pedicularis Hirsuta, Akuamma",0,0,
"Damiana, Pedicularis Hirsuta, Artemisia",0,0,
"Damiana, Pedicularis Hirsuta, Biancospino",0,0,
"Damiana, Pedicularis Hirsuta, Camomilla",0,0,
"Damiana, Pedicularis Hirsuta, Coda di Leone",0,0,
"Damiana, Pedicularis Hirsuta, Corydalis",0,0,
"Damiana, Pedicularis Hirsuta, Gelsomino",0,0,
"Damiana, Pedicularis Hirsuta, Kava",0,0,
"Damiana, Pedicularis Hirsuta, Lattuga Selvatica",0,0,
"Damiana, Pedicularis Hirsuta, Loto Blu",0,0,
"Damiana, Pedicularis Hirsuta, Loto Rosa",0,0,
"Damiana, Pedicularis Hirsuta, Marihuanilla",0,0,
"Damiana, Pedicularis Hirsuta, Melissa",0,0,
"Damiana, Pedicularis Hirsuta, Mulungu",0,0,
"Damiana, Pedicularis Hirsuta, Papavero Selvatico",0,0,
"Damiana, Pedicularis Hirsuta, Papavero della california",0,0,
"Damiana, Pedicularis Hirsuta, Skullcap",0,0,
"Damiana, Pedicularis Hirsuta, Valeriana",0,0,
"Damiana, Skullcap, Akuamma",0,0,
"Damiana, Skullcap, Artemisia",0,0,
"Damiana, Skullcap, Biancospino",0,0,
"Damiana, Skullcap, Camomilla",0,0,
"Damiana, Skullcap, Coda di Leone",0,0,
"Damiana, Skullcap, Corydalis",0,0,
"Damiana, Skullcap, Gelsomino",0,0,
"Damiana, Skullcap, Kava",0,0,
"Damiana, Skullcap, Lattuga Selvatica",0,0,
"Damiana, Skullcap, Loto Blu",0,0,
"Damiana, Skullcap, Loto Rosa",0,0,
"Damiana, Skullcap, Marihuanilla",0,0,
"Damiana, Skullcap, Melissa",0,0,
"Damiana, Skullcap, Mulungu",0,0,
"Damiana, Skullcap, Papavero Selvatico",0,0,
"Damiana, Skullcap, Papavero della california",0,0,
"Damiana, Skullcap, Pedicularis Hirsuta",0,0,
"Damiana, Skullcap, Valeriana",0,0,
"Damiana, Valeriana, Akuamma",0,0,
"Damiana, Valeriana, Artemisia",0,0,
"Damiana, Valeriana, Biancospino",0,0,
"Damiana, Valeriana, Camomilla",0,0,
"Damiana, Valeriana, Coda di Leone",0,0,
"Damiana, Valeriana, Corydalis",0,0,
"Damiana, Valeriana, Gelsomino",0,0,
"Damiana, Valeriana, Kava",0,0,
"Damiana, Valeriana, Lattuga Selvatica",0,0,
"Damiana, Valeriana, Loto Blu",0,0,
"Damiana, Valeriana, Loto Rosa",0,0,
"Damiana, Valeriana, Marihuanilla",0,0,
"Damiana, Valeriana, Melissa",0,0,
"Damiana, Valeriana, Mulungu",0,0,
"Damiana, Valeriana, Papavero Selvatico",0,0,
"Damiana, Valeriana, Papavero della california",0,0,
"Damiana, Valeriana, Pedicularis Hirsuta",0,0,
"Damiana, Valeriana, Skullcap",0,0,
"Gelsomino, Kava, Akuamma",0,0,
"Gelsomino, Kava, Artemisia",0,0,
"Gelsomino, Kava, Biancospino",0,0,
"Gelsomino, Kava, Camomilla",0,0,
"Gelsomino, Kava, Coda di Leone",0,0,
"Gelsomino, Kava, Corydalis",0,0,
"Gelsomino, Kava, Damiana",0,0,
"Gelsomino, Kava, Lattuga Selvatica",0,0,
"Gelsomino, Kava, Loto Blu",0,0,
"Gelsomino, Kava, Loto Rosa",0,0,
"Gelsomino, Kava, Marihuanilla",0,0,
"Gelsomino, Kava, Melissa",0,0,
"Gelsomino, Kava, Mulungu",0,0,
"Gelsomino, Kava, Papavero Selvatico",0,0,
"Gelsomino, Kava, Papavero della california",0,0,
"Gelsomino, Kava, Pedicularis Hirsuta",0,0,
"Gelsomino, Kava, Skullcap",0,0,
"Gelsomino, Kava, Valeriana",0,0,
"Gelsomino, Lattuga Selvatica, Akuamma",0,0,
"Gelsomino, Lattuga Selvatica, Artemisia",0,0,
"Gelsomino, Lattuga Selvatica, Biancospino",0,0,
"Gelsomino, Lattuga Selvatica, Camomilla",0,0,
"Gelsomino, Lattuga Selvatica, Coda di Leone",0,0,
"Gelsomino, Lattuga Selvatica, Corydalis",0,0,
"Gelsomino, Lattuga Selvatica, Damiana",0,0,
"Gelsomino, Lattuga Selvatica, Kava",0,0,
"Gelsomino, Lattuga Selvatica, Loto Blu",0,0,
"Gelsomino, Lattuga Selvatica, Loto Rosa",0,0,
"Gelsomino, Lattuga Selvatica, Marihuanilla",0,0,
"Gelsomino, Lattuga Selvatica, Melissa",0,0,
"Gelsomino, Lattuga Selvatica, Mulungu",0,0,
"Gelsomino, Lattuga Selvatica, Papavero Selvatico",0,0,
"Gelsomino, Lattuga Selvatica, Papavero della california",0,0,
"Gelsomino, Lattuga Selvatica, Pedicularis Hirsuta",0,0,
"Gelsomino, Lattuga Selvatica, Skullcap",0,0,
"Gelsomino, Lattuga Selvatica, Valeriana",0,0,
"Gelsomino, Loto Blu, Akuamma",0,0,
"Gelsomino, Loto Blu, Artemisia",0,0,
"Gelsomino, Loto Blu, Biancospino",0,0,
"Gelsomino, Loto Blu, Camomilla",0,0,
"Gelsomino, Loto Blu, Coda di Leone",0,0,
"Gelsomino, Loto Blu, Corydalis",0,0,
"Gelsomino, Loto Blu, Damiana",0,0,
"Gelsomino, Loto Blu, Kava",0,0,
"Gelsomino, Loto Blu, Lattuga Selvatica",0,0,
"Gelsomino, Loto Blu, Loto Rosa",0,0,
"Gelsomino, Loto Blu, Marihuanilla",0,0,
"Gelsomino, Loto Blu, Melissa",0,0,
"Gelsomino, Loto Blu, Mulungu",0,0,
"Gelsomino, Loto Blu, Papavero Selvatico",0,0,
"Gelsomino, Loto Blu, Papavero della california",0,0,
"Gelsomino, Loto Blu, Pedicularis Hirsuta",0,0,
"Gelsomino, Loto Blu, Skullcap",0,0,
"Gelsomino, Loto Blu, Valeriana",0,0,
"Gelsomino, Loto Rosa, Akuamma",0,0,
"Gelsomino, Loto Rosa, Artemisia",0,0,
"Gelsomino, Loto Rosa, Biancospino",0,0,
"Gelsomino, Loto Rosa, Camomilla",0,0,
"Gelsomino, Loto Rosa, Coda di Leone",0,0,
"Gelsomino, Loto Rosa, Corydalis",0,0,
"Gelsomino, Loto Rosa, Damiana",0,0,
"Gelsomino, Loto Rosa, Kava",0,0,
"Gelsomino, Loto Rosa, Lattuga Selvatica",0,0,
"Gelsomino, Loto Rosa, Loto Blu",0,0,
"Gelsomino, Loto Rosa, Marihuanilla",0,0,
"Gelsomino, Loto Rosa, Melissa",0,0,
"Gelsomino, Loto Rosa, Mulungu",0,0,
"Gelsomino, Loto Rosa, Papavero Selvatico",0,0,
"Gelsomino, Loto Rosa, Papavero della california",0,0,
"Gelsomino, Loto Rosa, Pedicularis Hirsuta",0,0,
"Gelsomino, Loto Rosa, Skullcap",0,0,
"Gelsomino, Loto Rosa, Valeriana",0,0,
"Gelsomino, Marihuanilla, Akuamma",0,0,
"Gelsomino, Marihuanilla, Artemisia",0,0,
"Gelsomino, Marihuanilla, Biancospino",0,0,
"Gelsomino, Marihuanilla, Camomilla",0,0,
"Gelsomino, Marihuanilla, Coda di Leone",0,0,
"Gelsomino, Marihuanilla, Corydalis",0,0,
"Gelsomino, Marihuanilla, Damiana",0,0,
"Gelsomino, Marihuanilla, Kava",0,0,
"Gelsomino, Marihuanilla, Lattuga Selvatica",0,0,
"Gelsomino, Marihuanilla, Loto Blu",0,0,
"Gelsomino, Marihuanilla, Loto Rosa",0,0,
"Gelsomino, Marihuanilla, Melissa",0,0,
"Gelsomino, Marihuanilla, Mulungu",0,0,
"Gelsomino, Marihuanilla, Papavero Selvatico",0,0,
"Gelsomino, Marihuanilla, Papavero della california",0,0,
"Gelsomino, Marihuanilla, Pedicularis Hirsuta",0,0,
"Gelsomino, Marihuanilla, Skullcap",0,0,
"Gelsomino, Marihuanilla, Valeriana",0,0,
"Gelsomino, Melissa, Akuamma",0,0,
"Gelsomino, Melissa, Artemisia",0,0,
"Gelsomino, Melissa, Biancospino",0,0,
"Gelsomino, Melissa, Camomilla",0,0,
"Gelsomino, Melissa, Coda di Leone",0,0,
"Gelsomino, Melissa, Corydalis",0,0,
"Gelsomino, Melissa, Damiana",0,0,
"Gelsomino, Melissa, Kava",0,0,
"Gelsomino, Melissa, Lattuga Selvatica",0,0,
"Gelsomino, Melissa, Loto Blu",0,0,
"Gelsomino, Melissa, Loto Rosa",0,0,
"Gelsomino, Melissa, Marihuanilla",0,0,
"Gelsomino, Melissa, Mulungu",0,0,
"Gelsomino, Melissa, Papavero Selvatico",0,0,
"Gelsomino, Melissa, Papavero della california",0,0,
"Gelsomino, Melissa, Pedicularis Hirsuta",0,0,
"Gelsomino, Melissa, Skullcap",0,0,
"Gelsomino, Melissa, Valeriana",0,0,
"Gelsomino, Mulungu, Akuamma",0,0,
"Gelsomino, Mulungu, Artemisia",0,0,
"Gelsomino, Mulungu, Biancospino",0,0,
"Gelsomino, Mulungu, Camomilla",0,0,
"Gelsomino, Mulungu, Coda di Leone",0,0,
"Gelsomino, Mulungu, Corydalis",0,0,
"Gelsomino, Mulungu, Damiana",0,0,
"Gelsomino, Mulungu, Kava",0,0,
"Gelsomino, Mulungu, Lattuga Selvatica",0,0,
"Gelsomino, Mulungu, Loto Blu",0,0,
"Gelsomino, Mulungu, Loto Rosa",0,0,
"Gelsomino, Mulungu, Marihuanilla",0,0,
"Gelsomino, Mulungu, Melissa",0,0,
"Gelsomino, Mulungu, Papavero Selvatico",0,0,
"Gelsomino, Mulungu, Papavero della california",0,0,
"Gelsomino, Mulungu, Pedicularis Hirsuta",0,0,
"Gelsomino, Mulungu, Skullcap",0,0,
"Gelsomino, Mulungu, Valeriana",0,0,
"Gelsomino, Papavero Selvatico, Akuamma",0,0,
"Gelsomino, Papavero Selvatico, Artemisia",0,0,
"Gelsomino, Papavero Selvatico, Biancospino",0,0,
"Gelsomino, Papavero Selvatico, Camomilla",0,0,
"Gelsomino, Papavero Selvatico, Coda di Leone",0,0,
"Gelsomino, Papavero Selvatico, Corydalis",0,0,
"Gelsomino, Papavero Selvatico, Damiana",0,0,
"Gelsomino, Papavero Selvatico, Kava",0,0,
"Gelsomino, Papavero Selvatico, Lattuga Selvatica",0,0,
"Gelsomino, Papavero Selvatico, Loto Blu",0,0,
"Gelsomino, Papavero Selvatico, Loto Rosa",0,0,
"Gelsomino, Papavero Selvatico, Marihuanilla",0,0,
"Gelsomino, Papavero Selvatico, Melissa",0,0,
"Gelsomino, Papavero Selvatico, Mulungu",0,0,
"Gelsomino, Papavero Selvatico, Papavero della california",0,0,
"Gelsomino, Papavero Selvatico, Pedicularis Hirsuta",0,0,
"Gelsomino, Papavero Selvatico, Skullcap",0,0,
"Gelsomino, Papavero Selvatico, Valeriana",0,0,
"Gelsomino, Papavero della california, Akuamma",0,0,
"Gelsomino, Papavero della california, Artemisia",0,0,
"Gelsomino, Papavero della california, Biancospino",0,0,
"Gelsomino, Papavero della california, Camomilla",0,0,
"Gelsomino, Papavero della california, Coda di Leone",0,0,
"Gelsomino, Papavero della california, Corydalis",0,0,
"Gelsomino, Papavero della california, Damiana",0,0,
"Gelsomino, Papavero della california, Kava",0,0,
"Gelsomino, Papavero della california, Lattuga Selvatica",0,0,
"Gelsomino, Papavero della california, Loto Blu",0,0,
"Gelsomino, Papavero della california, Loto Rosa",0,0,
"Gelsomino, Papavero della california, Marihuanilla",0,0,
"Gelsomino, Papavero della california, Melissa",0,0,
"Gelsomino, Papavero della california, Mulungu",0,0,
"Gelsomino, Papavero della california, Papavero Selvatico",0,0,
"Gelsomino, Papavero della california, Pedicularis Hirsuta",0,0,
"Gelsomino, Papavero della california, Skullcap",0,0,
"Gelsomino, Papavero della california, Valeriana",0,0,
"Gelsomino, Pedicularis Hirsuta, Akuamma",0,0,
"Gelsomino, Pedicularis Hirsuta, Artemisia",0,0,
"Gelsomino, Pedicularis Hirsuta, Biancospino",0,0,
"Gelsomino, Pedicularis Hirsuta, Camomilla",0,0,
"Gelsomino, Pedicularis Hirsuta, Coda di Leone",0,0,
"Gelsomino, Pedicularis Hirsuta, Corydalis",0,0,
"Gelsomino, Pedicularis Hirsuta, Damiana",0,0,
"Gelsomino, Pedicularis Hirsuta, Kava",0,0,
"Gelsomino, Pedicularis Hirsuta, Lattuga Selvatica",0,0,
"Gelsomino, Pedicularis Hirsuta, Loto Blu",0,0,
"Gelsomino, Pedicularis Hirsuta, Loto Rosa",0,0,
"Gelsomino, Pedicularis Hirsuta, Marihuanilla",0,0,
"Gelsomino, Pedicularis Hirsuta, Melissa",0,0,
"Gelsomino, Pedicularis Hirsuta, Mulungu",0,0,
"Gelsomino, Pedicularis Hirsuta, Papavero Selvatico",0,0,
"Gelsomino, Pedicularis Hirsuta, Papavero della california",0,0,
"Gelsomino, Pedicularis Hirsuta, Skullcap",0,0,
"Gelsomino, Pedicularis Hirsuta, Valeriana",0,0,
"Gelsomino, Skullcap, Akuamma",0,0,
"Gelsomino, Skullcap, Artemisia",0,0,
"Gelsomino, Skullcap, Biancospino",0,0,
"Gelsomino, Skullcap, Camomilla",0,0,
"Gelsomino, Skullcap, Coda di Leone",0,0,
"Gelsomino, Skullcap, Corydalis",0,0,
"Gelsomino, Skullcap, Damiana",0,0,
"Gelsomino, Skullcap, Kava",0,0,
"Gelsomino, Skullcap, Lattuga Selvatica",0,0,
"Gelsomino, Skullcap, Loto Blu",0,0,
"Gelsomino, Skullcap, Loto Rosa",0,0,
"Gelsomino, Skullcap, Marihuanilla",0,0,
"Gelsomino, Skullcap, Melissa",0,0,
"Gelsomino, Skullcap, Mulungu",0,0,
"Gelsomino, Skullcap, Papavero Selvatico",0,0,
"Gelsomino, Skullcap, Papavero della california",0,0,
"Gelsomino, Skullcap, Pedicularis Hirsuta",0,0,
"Gelsomino, Skullcap, Valeriana",0,0,
"Gelsomino, Valeriana, Akuamma",0,0,
"Gelsomino, Valeriana, Artemisia",0,0,
"Gelsomino, Valeriana, Biancospino",0,0,
"Gelsomino, Valeriana, Camomilla",0,0,
"Gelsomino, Valeriana, Coda di Leone",0,0,
"Gelsomino, Valeriana, Corydalis",0,0,
"Gelsomino, Valeriana, Damiana",0,0,
"Gelsomino, Valeriana, Kava",0,0,
"Gelsomino, Valeriana, Lattuga Selvatica",0,0,
"Gelsomino, Valeriana, Loto Blu",0,0,
"Gelsomino, Valeriana, Loto Rosa",0,0,
"Gelsomino, Valeriana, Marihuanilla",0,0,
"Gelsomino, Valeriana, Melissa",0,0,
"Gelsomino, Valeriana, Mulungu",0,0,
"Gelsomino, Valeriana, Papavero Selvatico",0,0,
"Gelsomino, Valeriana, Papavero della california",0,0,
"Gelsomino, Valeriana, Pedicularis Hirsuta",0,0,
"Gelsomino, Valeriana, Skullcap",0,0,
"Lattuga Selvatica, Kava, Akuamma",0,0,
"Lattuga Selvatica, Kava, Artemisia",0,0,
"Lattuga Selvatica, Kava, Biancospino",0,0,
"Lattuga Selvatica, Kava, Camomilla",0,0,
"Lattuga Selvatica, Kava, Coda di Leone",0,0,
"Lattuga Selvatica, Kava, Corydalis",0,0,
"Lattuga Selvatica, Kava, Damiana",0,0,
"Lattuga Selvatica, Kava, Gelsomino",0,0,
"Lattuga Selvatica, Kava, Loto Blu",0,0,
"Lattuga Selvatica, Kava, Loto Rosa",0,0,
"Lattuga Selvatica, Kava, Marihuanilla",0,0,
"Lattuga Selvatica, Kava, Melissa",0,0,
"Lattuga Selvatica, Kava, Mulungu",0,0,
"Lattuga Selvatica, Kava, Papavero Selvatico",0,0,
"Lattuga Selvatica, Kava, Papavero della california",0,0,
"Lattuga Selvatica, Kava, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Kava, Skullcap",0,0,
"Lattuga Selvatica, Kava, Valeriana",0,0,
"Lattuga Selvatica, Loto Blu, Akuamma",0,0,
"Lattuga Selvatica, Loto Blu, Artemisia",0,0,
"Lattuga Selvatica, Loto Blu, Biancospino",0,0,
"Lattuga Selvatica, Loto Blu, Camomilla",0,0,
"Lattuga Selvatica, Loto Blu, Coda di Leone",0,0,
"Lattuga Selvatica, Loto Blu, Corydalis",0,0,
"Lattuga Selvatica, Loto Blu, Damiana",0,0,
"Lattuga Selvatica, Loto Blu, Gelsomino",0,0,
"Lattuga Selvatica, Loto Blu, Kava",0,0,
"Lattuga Selvatica, Loto Blu, Loto Rosa",0,0,
"Lattuga Selvatica, Loto Blu, Marihuanilla",0,0,
"Lattuga Selvatica, Loto Blu, Melissa",0,0,
"Lattuga Selvatica, Loto Blu, Mulungu",0,0,
"Lattuga Selvatica, Loto Blu, Papavero Selvatico",0,0,
"Lattuga Selvatica, Loto Blu, Papavero della california",0,0,
"Lattuga Selvatica, Loto Blu, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Loto Blu, Skullcap",0,0,
"Lattuga Selvatica, Loto Blu, Valeriana",0,0,
"Lattuga Selvatica, Loto Rosa, Akuamma",0,0,
"Lattuga Selvatica, Loto Rosa, Artemisia",0,0,
"Lattuga Selvatica, Loto Rosa, Biancospino",0,0,
"Lattuga Selvatica, Loto Rosa, Camomilla",0,0,
"Lattuga Selvatica, Loto Rosa, Coda di Leone",0,0,
"Lattuga Selvatica, Loto Rosa, Corydalis",0,0,
"Lattuga Selvatica, Loto Rosa, Damiana",0,0,
"Lattuga Selvatica, Loto Rosa, Gelsomino",0,0,
"Lattuga Selvatica, Loto Rosa, Kava",0,0,
"Lattuga Selvatica, Loto Rosa, Loto Blu",0,0,
"Lattuga Selvatica, Loto Rosa, Marihuanilla",0,0,
"Lattuga Selvatica, Loto Rosa, Melissa",0,0,
"Lattuga Selvatica, Loto Rosa, Mulungu",0,0,
"Lattuga Selvatica, Loto Rosa, Papavero Selvatico",0,0,
"Lattuga Selvatica, Loto Rosa, Papavero della california",0,0,
"Lattuga Selvatica, Loto Rosa, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Loto Rosa, Skullcap",0,0,
"Lattuga Selvatica, Loto Rosa, Valeriana",0,0,
"Lattuga Selvatica, Marihuanilla, Akuamma",0,0,
"Lattuga Selvatica, Marihuanilla, Artemisia",0,0,
"Lattuga Selvatica, Marihuanilla, Biancospino",0,0,
"Lattuga Selvatica, Marihuanilla, Camomilla",0,0,
"Lattuga Selvatica, Marihuanilla, Coda di Leone",0,0,
"Lattuga Selvatica, Marihuanilla, Corydalis",0,0,
"Lattuga Selvatica, Marihuanilla, Damiana",0,0,
"Lattuga Selvatica, Marihuanilla, Gelsomino",0,0,
"Lattuga Selvatica, Marihuanilla, Kava",0,0,
"Lattuga Selvatica, Marihuanilla, Loto Blu",0,0,
"Lattuga Selvatica, Marihuanilla, Loto Rosa",0,0,
"Lattuga Selvatica, Marihuanilla, Melissa",0,0,
"Lattuga Selvatica, Marihuanilla, Mulungu",0,0,
"Lattuga Selvatica, Marihuanilla, Papavero Selvatico",0,0,
"Lattuga Selvatica, Marihuanilla, Papavero della california",0,0,
"Lattuga Selvatica, Marihuanilla, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Marihuanilla, Skullcap",0,0,
"Lattuga Selvatica, Marihuanilla, Valeriana",0,0,
"Lattuga Selvatica, Melissa, Akuamma",0,0,
"Lattuga Selvatica, Melissa, Artemisia",0,0,
"Lattuga Selvatica, Melissa, Biancospino",0,0,
"Lattuga Selvatica, Melissa, Camomilla",0,0,
"Lattuga Selvatica, Melissa, Coda di Leone",0,0,
"Lattuga Selvatica, Melissa, Corydalis",0,0,
"Lattuga Selvatica, Melissa, Damiana",0,0,
"Lattuga Selvatica, Melissa, Gelsomino",0,0,
"Lattuga Selvatica, Melissa, Kava",0,0,
"Lattuga Selvatica, Melissa, Loto Blu",0,0,
"Lattuga Selvatica, Melissa, Loto Rosa",0,0,
"Lattuga Selvatica, Melissa, Marihuanilla",0,0,
"Lattuga Selvatica, Melissa, Mulungu",0,0,
"Lattuga Selvatica, Melissa, Papavero Selvatico",0,0,
"Lattuga Selvatica, Melissa, Papavero della california",0,0,
"Lattuga Selvatica, Melissa, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Melissa, Skullcap",0,0,
"Lattuga Selvatica, Melissa, Valeriana",0,0,
"Lattuga Selvatica, Mulungu, Akuamma",0,0,
"Lattuga Selvatica, Mulungu, Artemisia",0,0,
"Lattuga Selvatica, Mulungu, Biancospino",0,0,
"Lattuga Selvatica, Mulungu, Camomilla",0,0,
"Lattuga Selvatica, Mulungu, Coda di Leone",0,0,
"Lattuga Selvatica, Mulungu, Corydalis",0,0,
"Lattuga Selvatica, Mulungu, Damiana",0,0,
"Lattuga Selvatica, Mulungu, Gelsomino",0,0,
"Lattuga Selvatica, Mulungu, Kava",0,0,
"Lattuga Selvatica, Mulungu, Loto Blu",0,0,
"Lattuga Selvatica, Mulungu, Loto Rosa",0,0,
"Lattuga Selvatica, Mulungu, Marihuanilla",0,0,
"Lattuga Selvatica, Mulungu, Melissa",0,0,
"Lattuga Selvatica, Mulungu, Papavero Selvatico",0,0,
"Lattuga Selvatica, Mulungu, Papavero della california",0,0,
"Lattuga Selvatica, Mulungu, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Mulungu, Skullcap",0,0,
"Lattuga Selvatica, Mulungu, Valeriana",0,0,
"Lattuga Selvatica, Papavero Selvatico, Akuamma",0,0,
"Lattuga Selvatica, Papavero Selvatico, Artemisia",0,0,
"Lattuga Selvatica, Papavero Selvatico, Biancospino",0,0,
"Lattuga Selvatica, Papavero Selvatico, Camomilla",0,0,
"Lattuga Selvatica, Papavero Selvatico, Coda di Leone",0,0,
"Lattuga Selvatica, Papavero Selvatico, Corydalis",0,0,
"Lattuga Selvatica, Papavero Selvatico, Damiana",0,0,
"Lattuga Selvatica, Papavero Selvatico, Gelsomino",0,0,
"Lattuga Selvatica, Papavero Selvatico, Kava",0,0,
"Lattuga Selvatica, Papavero Selvatico, Loto Blu",0,0,
"Lattuga Selvatica, Papavero Selvatico, Loto Rosa",0,0,
"Lattuga Selvatica, Papavero Selvatico, Marihuanilla",0,0,
"Lattuga Selvatica, Papavero Selvatico, Melissa",0,0,
"Lattuga Selvatica, Papavero Selvatico, Mulungu",0,0,
"Lattuga Selvatica, Papavero Selvatico, Papavero della california",0,0,
"Lattuga Selvatica, Papavero Selvatico, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Papavero Selvatico, Skullcap",0,0,
"Lattuga Selvatica, Papavero Selvatico, Valeriana",0,0,
"Lattuga Selvatica, Papavero della california, Akuamma",0,0,
"Lattuga Selvatica, Papavero della california, Artemisia",0,0,
"Lattuga Selvatica, Papavero della california, Biancospino",0,0,
"Lattuga Selvatica, Papavero della california, Camomilla",0,0,
"Lattuga Selvatica, Papavero della california, Coda di Leone",0,0,
"Lattuga Selvatica, Papavero della california, Corydalis",0,0,
"Lattuga Selvatica, Papavero della california, Damiana",0,0,
"Lattuga Selvatica, Papavero della california, Gelsomino",0,0,
"Lattuga Selvatica, Papavero della california, Kava",0,0,
"Lattuga Selvatica, Papavero della california, Loto Blu",0,0,
"Lattuga Selvatica, Papavero della california, Loto Rosa",0,0,
"Lattuga Selvatica, Papavero della california, Marihuanilla",0,0,
"Lattuga Selvatica, Papavero della california, Melissa",0,0,
"Lattuga Selvatica, Papavero della california, Mulungu",0,0,
"Lattuga Selvatica, Papavero della california, Papavero Selvatico",0,0,
"Lattuga Selvatica, Papavero della california, Pedicularis Hirsuta",0,0,
"Lattuga Selvatica, Papavero della california, Skullcap",0,0,
"Lattuga Selvatica, Papavero della california, Valeriana",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Akuamma",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Artemisia",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Biancospino",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Camomilla",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Coda di Leone",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Corydalis",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Damiana",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Gelsomino",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Kava",0,0,
"Lattuga Selvatica, Pedicularis Hirsuta, Loto Blu",0,0,
